case,system,pathway,commissioning_year,impact_year,root_activity_index,root_branch_depth,contributor,reference_product,location,score_total_kg_co2eq,score_per_net_tonne_kg_co2eq,denominator_net_stored_tonnes,method,unit,package_sha256,foreground_sha256,cohort_foreground_sha256,calculation_timestamp
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,13265,2,Other CHP and CCS supply-chain GHG emissions,,,8.198707580566406,5.487958287481819e-05,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,14798,2,Other CHP and CCS supply-chain GHG emissions,,,52.68199920654297,0.00035263681660260474,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,15006,2,Other CHP and CCS supply-chain GHG emissions,,,275.588623046875,0.001844704001116863,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,15095,2,Other CHP and CCS supply-chain GHG emissions,,,1.8509349822998047,1.2389579547610202e-05,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,16148,2,Other CHP and CCS supply-chain GHG emissions,,,8245.986328125,0.05519605201576055,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,49202,2,Pipeline and geological storage,,,6060.352908940607,0.04056610587078344,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,49209,1,Residual biogenic stack emissions,,,912907.8125,6.110719215296319,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2031,49202,2,Transport losses,,,215177.2564660594,1.4403292181069962,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2032,33855,1,Avoided Northern European electricity,,,-171262.515625,-1.1463776854135244,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2032,45119,1,Avoided Northern European heat,,,-66034.3671875,-0.44201338943256,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2032,19389,2,CCS infrastructure and end-of-life,,,-3367.62548828125,-0.022541831167823295,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2032,2474,2,Capture chemicals and operating materials,,,1895.40380859375,0.012687239954932091,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,2032,12083,2,Capture chemicals and operating materials,,,820.2213134765625,0.005490304795761419,149394.49520357835,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:01.361222+00:00
