case,system,pathway,commissioning_year,operation_year,period,view,contributor,score_total_kg_co2eq,score_per_net_tonne_kg_co2eq,denominator_net_stored_tonnes,rank,unit,provenance_id
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,"electricity production, hydro, reservoir, non-alpine region | SE",434208.1152839624,4.467161679876156,97200.0,10,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,three and five layered board production | ENC,-405605.1159151958,-4.172892139045224,97200.0,11,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,"treatment of spent anion exchange resin from potable water production, municipal incineration | GLO",392658.27251417807,4.039694161668499,97200.0,12,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,natural gas venting from petroleum/natural gas production | GLO,348500.1268838973,3.5853922518919474,97200.0,13,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,"electricity production, natural gas, subcritical, steam cycle | ENC",310706.0645753939,3.196564450364135,97200.0,14,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,Other activities,5733752.6327916635,58.98922461719818,97200.0,15,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,location,ENC,-116655289.77881208,-1200.1573022511532,97200.0,1,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,location,FI,9333036.581280481,96.01889486914075,97200.0,2,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,location,SE,7726154.999433286,79.4871913521943,97200.0,3,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,location,DK,6772113.643903815,69.67195106896929,97200.0,4,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,location,GLO,1272655.0583372065,13.093159036391013,97200.0,5,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,location,CHA,888387.3750351906,9.13978780900402,97200.0,6,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,location,RoW,472035.40116731916,4.8563312877296205,97200.0,7,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,location,CN,353193.5373681892,3.6336783679854854,97200.0,8,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,location,Other locations,2846976.145803887,29.289878043249864,97200.0,9,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,process,Gross atmospheric CO2 capture,-99999999.99999999,-1028.8065843621398,97200.0,1,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,process,Direct-capture electricity,1722938.7195001473,17.725706990742257,97200.0,2,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,process,Heat-pump electricity,2712033.169583566,27.901575818760968,97200.0,3,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,process,Compression and recompression,539252.1971443621,5.547862110538706,97200.0,4,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,process,Pipeline and geological storage,1934182.8781014306,19.89900080351266,97200.0,5,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,process,Transport losses,2800000.0,28.80658436213992,97200.0,6,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,process,Other supply-chain GHG emissions,3300855.999186055,33.95942385993884,97200.0,7,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,"carbon dioxide, captured and stored, with a sorbent-based direct air capture system, 100ktCO2, with heat pump heat, and grid electricity | ENC",-99999998.33106995,-1028.8065671920776,97200.0,1,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,supply of forest residue | ENC,-18187160.991874766,-187.11070979295027,97200.0,2,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",8626805.03547335,88.75313822503448,97200.0,3,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",6826992.55952724,70.23654896632962,97200.0,4,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",6343964.994820343,65.26712957634098,97200.0,5,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",2800000.039696692,28.8065847705421,97200.0,6,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,"electricity production, at biomass-fired IGCC power plant | ENC",721596.2867069549,7.423830110153857,97200.0,7,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,-668649.5749541617,-6.879110853437877,97200.0,8,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,plywood production | ENC,-494337.55607969186,-5.085777325922756,97200.0,9,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,"electricity production, hydro, reservoir, non-alpine region | SE",461520.66654053057,4.748155005561014,97200.0,10,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,"treatment of spent anion exchange resin from potable water production, municipal incineration | GLO",392652.38177082094,4.039633557312973,97200.0,11,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,three and five layered board production | ENC,-377910.441304409,-3.88796750313178,97200.0,12,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,natural gas venting from petroleum/natural gas production | GLO,342960.3871417039,3.5283990446677356,97200.0,13,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,"electricity production, natural gas, subcritical, steam cycle | ENC",290747.1837103848,2.9912261698599263,97200.0,14,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,activity,Other activities,5588640.831616464,57.49630485202123,97200.0,15,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,location,ENC,-115423461.21014902,-1187.4841688286936,97200.0,1,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,location,FI,8762105.956912704,90.14512301350518,97200.0,2,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,location,SE,7289118.131974667,74.99092728369,97200.0,3,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,location,DK,6346255.019920036,65.29068950535017,97200.0,4,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,location,GLO,1262947.013072688,12.99328202749679,97200.0,5,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,location,CHA,848268.6402451928,8.727043623921737,97200.0,6,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,location,RoW,507026.1244976976,5.216318153268493,97200.0,7,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,location,CN,348498.4260291482,3.5853747533862985,97200.0,8,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,location,Other locations,2727065.369218351,28.056228078378094,97200.0,9,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,process,Gross atmospheric CO2 capture,-99999999.99999999,-1028.8065843621398,97200.0,1,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,process,Direct-capture electricity,1649317.253009409,16.968284495981575,97200.0,2,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,process,Heat-pump electricity,2596147.527885182,26.70933670663767,97200.0,3,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,process,Compression and recompression,516209.85842807946,5.310801012634562,97200.0,4,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,process,Pipeline and geological storage,1894016.8565924577,19.485770129552034,97200.0,5,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,process,Transport losses,2800000.0,28.80658436213992,97200.0,6,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2035,annual,process,Other supply-chain GHG emissions,3212131.9758058786,33.04662526549258,97200.0,7,kg CO2-Eq,0e10faf52fd59d2d2fc3
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,"carbon dioxide, captured and stored, with a sorbent-based direct air capture system, 100ktCO2, with heat pump heat, and grid electricity | ENC",-99999998.33106995,-1028.8065671920776,97200.0,1,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,supply of forest residue | ENC,-17675711.1348789,-181.84887998846605,97200.0,2,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",8382861.63450475,86.24343245375258,97200.0,3,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",6633943.181678071,68.25044425594723,97200.0,4,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",6164574.288188429,63.42154617477807,97200.0,5,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",2800000.039696692,28.8065847705421,97200.0,6,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,"electricity production, at biomass-fired IGCC power plant | ENC",673928.4495688856,6.933420263054379,97200.0,7,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,-624006.82785282,-6.419823331819137,97200.0,8,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,plywood production | ENC,-471679.06167090894,-4.85266524352787,97200.0,9,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,"electricity production, hydro, reservoir, non-alpine region | SE",462919.37096631265,4.762544968789225,97200.0,10,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,"treatment of spent anion exchange resin from potable water production, municipal incineration | GLO",392652.4074758222,4.039633821767718,97200.0,11,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,three and five layered board production | ENC,-360588.50912263436,-3.709758324306938,97200.0,12,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,natural gas venting from petroleum/natural gas production | GLO,339287.46661754267,3.4906117964767764,97200.0,13,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,"treatment of spent solvent mixture, hazardous waste incineration | RoW",282166.2386912911,2.9029448425029947,97200.0,14,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,activity,Other activities,5455703.089188802,56.12863260482307,97200.0,15,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,location,ENC,-114931131.07284263,-1182.4190439592862,97200.0,1,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,location,FI,8518183.616371144,87.63563391328337,97200.0,2,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,location,SE,7097448.601296909,73.0190185318612,97200.0,3,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,location,DK,6166701.832051542,63.443434486126975,97200.0,4,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,location,GLO,1256715.6037784142,12.929172878378747,97200.0,5,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,location,CHA,797838.2032610014,8.208211967705775,97200.0,6,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,location,RoW,547480.5190164926,5.632515627741694,97200.0,7,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,location,CN,344588.75208118005,3.545151770382511,97200.0,8,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,location,Other locations,2658226.246967389,27.348006656043093,97200.0,9,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,process,Gross atmospheric CO2 capture,-99999999.99999999,-1028.8065843621398,97200.0,1,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,process,Direct-capture electricity,1612431.7107844967,16.588803608894,97200.0,2,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,process,Heat-pump electricity,2538086.952160783,26.112005680666492,97200.0,3,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,process,Compression and recompression,504665.27505867474,5.19202957879295,97200.0,4,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,process,Pipeline and geological storage,1849861.8122885672,19.031500126425588,97200.0,5,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,process,Transport losses,2800000.0,28.80658436213992,97200.0,6,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2036,annual,process,Other supply-chain GHG emissions,3151006.5516882273,32.4177628774509,97200.0,7,kg CO2-Eq,6cb271c188eac4c26e59
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,"carbon dioxide, captured and stored, with a sorbent-based direct air capture system, 100ktCO2, with heat pump heat, and grid electricity | ENC",-99999998.33106995,-1028.8065671920776,97200.0,1,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,supply of forest residue | ENC,-17161113.318721004,-176.55466377284984,97200.0,2,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",8138517.206967799,83.72960089473044,97200.0,3,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",6440576.426539997,66.2610743471193,97200.0,4,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",5984888.659631786,61.57292859703483,97200.0,5,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",2800000.039696692,28.8065847705421,97200.0,6,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,"electricity production, at biomass-fired IGCC power plant | ENC",626193.7623899779,6.442322658333106,97200.0,7,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,-579214.0822776658,-5.958992616025369,97200.0,8,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,"electricity production, hydro, reservoir, non-alpine region | SE",464314.29967780714,4.776896087220238,97200.0,9,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,plywood production | ENC,-449470.55403668387,-4.6241826546983935,97200.0,10,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,"treatment of spent anion exchange resin from potable water production, municipal incineration | GLO",392652.4309294944,4.0396340630606415,97200.0,11,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,three and five layered board production | ENC,-343610.5821625202,-3.5350882938530885,97200.0,12,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,natural gas venting from petroleum/natural gas production | GLO,335611.4389516857,3.452792581807466,97200.0,13,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,"treatment of spent solvent mixture, hazardous waste incineration | RoW",282197.95798345644,2.903271172669305,97200.0,14,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,activity,Other activities,5311466.339213566,54.64471542400788,97200.0,15,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,location,ENC,-114437294.6822514,-1177.3384226569074,97200.0,1,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,location,FI,8273861.351265346,85.1220303628122,97200.0,2,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,location,SE,6905457.939464282,71.04380596156669,97200.0,3,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,location,DK,5986853.539423882,61.59314340971072,97200.0,4,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,location,GLO,1250349.5449338763,12.863678445821773,97200.0,5,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,location,CHA,748654.9694842865,7.7022116202087085,97200.0,6,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,location,RoW,588238.1234133774,6.051832545405118,97200.0,7,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,location,CN,340819.5290043509,3.506373755188795,97200.0,8,kg CO2-Eq,30995b2e9c173680d795
DACCS,not applicable,SSP2-PkBudg1000,2030,2037,annual,location,Other locations,2586071.3789764037,26.60567262321403,97200.0,9,kg CO2-Eq,30995b2e9c173680d795
